Position,Force,Speed
690.1859741,9.680000305,-5.900000095
750.9769897,10.32999992,-7.25
823.2420044,10.73999977,-9.760000229
884.7659912,11.02000046,-11.97999954
941.1619873,11.10999966,-13.93999958
999.2680054,11.28999996,-14.94999981
1052.245972,11.28999996,-15.89999962
1116.942993,11.34000015,-17.95000076
1187.011963,11.35999966,-19
1230.957031,11.34000015,-19.60000038
1298.339966,11.43000031,-20.43000031
1368.16394,11.39000034,-21.06999969
1415.282959,11.31000042,-21.73999977
1489.014038,11.31999969,-22.19000053
1532.227051,11.27000046,-22
1604.248047,11.28999996,-22.95000076
1656.494019,11.21000004,-23.64999962
1733.397949,11.15999985,-23.89999962
1781.982056,11.14000034,-24.20000076
1832.764038,11.18999958,-24.37999916
1915.526978,11.09000015,-25.65999985
1978.76001,11.10000038,-26.52000046
2036.376953,11.01000023,-26.61000061
2093.018066,11.05000019,-27.45999908
2158.936035,10.97999954,-28.46999931
2190.917969,11.01000023,-28.78000069
2251.465088,10.94999981,-28.86000061
2311.768066,10.86999989,-29.15999985
2374.756104,10.75,-29.87999916
2444.823975,10.76000023,-31.28000069
2517.333984,10.59000015,-31.60000038
2585.205078,10.5,-32.70000076
2624.756104,10.47999954,-33.38000107
2702.393066,10.43999958,-33.86000061
2737.061035,10.31999969,-33.90000153
2805.907959,10.23999977,-34.11000061
2879.149902,10.10999966,-35.15999985
2920.897949,10.05000019,-35.70999908
3000.731934,9.949999809,-35.90000153
3035.64502,9.890000343,-36.25
3123.534912,9.680000305,-37.93000031
3166.503906,9.640000343,-37.97000122
3243.164063,9.510000229,-37.99000168
3281.006104,9.470000267,-38.16999817
3359.375,9.289999962,-38.59000015
3401.611084,9.239999771,-39.15000153
3489.258057,9.050000191,-39.40999985
3527.587891,9.010000229,-39.34000015
3604.97998,8.920000076,-39.22999954
3643.554932,8.840000153,-38.79999924
3709.4729,8.630000114,-37.52999878
3777.343994,8.56000042,-37.18999863
3812.743896,8.460000038,-37.04000092
3879.149902,8.409999847,-35.81000137
3940.917969,8.199999809,-35.27000046
4007.080078,8.130000114,-34.43999863
4065.917969,7.980000019,-33.63999939
4117.432129,7.949999809,-30.81999969
4100.341797,7.5,-8.319999695
4110.839844,7.190000057,-6.829999924
4107.178223,6.860000134,-1.99000001
4110.106934,6.21999979,-1.480000019
4109.130859,6.070000172,-0.839999974
4110.596191,-1.850000024,-2.630000114
4171.875,4.289999962,-1.279999971
4230.225098,4.550000191,-3.839999914
4291.503906,4.630000114,-5.460000038
4358.397949,4.650000095,-6.869999886
4419.434082,4.650000095,-8.460000038
4476.562988,4.590000153,-9.850000381
4532.958984,4.650000095,-10.30000019
4595.703125,4.659999847,-11.47000027
4662.354004,4.75,-13.10000038
4724.608887,4.760000229,-13.93999958
4774.169922,4.75,-14.88000011
4848.876953,4.71999979,-16.35000038
4893.065918,4.769999981,-17.54999924
4968.018066,4.820000172,-19.70999908
5013.916016,4.809999943,-20.01000023
5088.378906,4.829999924,-21.73999977
5146.973145,4.809999943,-23.12999916
5201.416016,4.71999979,-23.80999947
5255.615234,4.71999979,-24.40999985
5310.791016,4.710000038,-25.13999939
5370.117188,4.760000229,-26.22999954
5437.012207,4.690000057,-27.81999969
5502.930176,4.710000038,-28.01000023
5555.664063,4.659999847,-28.09000015
5612.305176,4.610000134,-27.67000008
5674.315918,4.679999828,-24.34000015
5669.921875,7.940000057,-2
5670.166016,15.82999992,-0.649999976
5731.934082,17.92000008,-2.579999924
5791.503906,23.03000069,-2.630000114
5851.317871,28.29999924,-3.059999943
5913.817871,32.66999817,-4.480000019
5971.923828,32.72000122,-5.309999943
6032.958984,32.72000122,-5.269999981
6093.75,32.72000122,-5.230000019
6151.123047,32.72000122,-4.900000095
6210.449219,32.72000122,-2.569999933
6209.473145,32.72000122,0.689999998
6148.925781,32.72000122,1.200000048
6088.378906,32.72000122,1
6028.319824,32.72000122,1.080000043
5969.237793,32.72000122,1.730000019
5970.214844,21.29000092,-0.409999996
6030.028809,30.87999916,-0.560000002
6029.785156,32.72000122,0.529999971
5968.75,32.72000122,1.080000043
5909.180176,23.93000031,1.090000033
5849.854004,12.27999973,0.939999998
5789.794922,7.260000229,2.690000057
5727.539063,5.699999809,5.110000134
5669.921875,-0.209999993,1.389999986
5603.270996,-2.410000086,4.539999962
5541.259766,-3.339999914,6.559999943
5485.106934,-4.050000191,8.029999733
5429.932129,-4.519999981,9.649999619
5366.455078,-5.010000229,10.60999966
5309.082031,-5.550000191,10.97000027
5248.778809,-6,11.44999981
5189.696777,-6.389999866,11.52000046
5125.977051,-6.760000229,12.09000015
5060.546875,-7.019999981,12.39999962
5006.835938,-7.349999905,11.53999996
4945.557129,-7.659999847,10.98999977
4882.324219,-7.920000076,10.78999996
4827.880859,-8.229999542,9.909999847
4768.065918,-8.43999958,9.119999886
4705.565918,-8.760000229,7.579999924
4646.483887,-9.029999733,5.489999771
4651.367188,-9.779999733,-1.019999981
4647.216797,-9.859999657,-0.01
4653.076172,-9.699999809,-1.110000014
4648.925781,-9.5,0.25999999
4651.367188,-9.43999958,-0.189999998
4648.925781,-9.109999657,0.649999976
4589.600098,-9.029999733,2.579999924
4528.076172,-8.909999847,4.940000057
4464.35498,-8.75,6.880000114
4401.85498,-8.680000305,9.590000153
4342.041016,-8.710000038,11.27999973
4283.690918,-8.670000076,12.40999985
4222.655762,-8.619999886,13.36999989
4154.296875,-8.56000042,14.89000034
4095.215088,-8.579999924,16.42000008
4034.667969,-8.550000191,17.51000023
3988.77002,-8.569999695,18.37999916
3917.47998,-8.550000191,19.80999947
3855.957031,-8.579999924,19.61000061
3804.443115,-8.630000114,18.81999969
3734.863037,-8.600000381,18.56999969
3676.024902,-8.680000305,19.09000015
3610.106934,-8.729999542,19.87999916
3566.406006,-8.720000267,20
3509.520996,-8.779999733,19.51000023
3439.452881,-8.779999733,19.07999992
3380.371094,-8.850000381,19.14999962
3325.684082,-8.909999847,18.73999977
3259.2771,-9,18.07999992
3208.73999,-8.979999542,17.82999992
3134.520996,-9.039999962,18.26000023
3075.195068,-9.090000153,18.61000061
3021.729004,-9.149999619,18.38999939
2969.238037,-9.149999619,18.21999931
2903.075928,-9.149999619,19.87999916
2823.241943,-9.130000114,21.69000053
2766.845947,-9.18999958,22.95000076
2710.937988,-9.199999809,23.69000053
2656.493896,-9.140000343,24.54999924
2595.458984,-9.140000343,25.79000092
2537.354004,-9.130000114,25.88999939
2489.013916,-9.130000114,25.45999908
2411.86499,-9.100000381,25.77000046
2360.595947,-9.109999657,25.40999985
2286.621094,-9.100000381,25.61000061
2229.97998,-9.119999886,26.13999939
2170.409912,-9.109999657,27.15999985
2103.270996,-9.039999962,28.54999924
2068.604004,-9.039999962,28.87000084
2005.859009,-9.050000191,29.30999947
1942.383057,-9.069999695,29.81999969
1880.61499,-9.090000153,29.52000046
1825.927979,-9.050000191,29.10000038
1744.140991,-9.06000042,28.70999908
1687.744019,-9.029999733,28.75
1624.755981,-9.039999962,29.94000053
1588.13501,-9.039999962,30.45000076
1520.751953,-9.020000458,30.5
1458.73999,-9.050000191,31.37999916
1385.985962,-9.029999733,31.71999931
1323.485962,-8.979999542,31.25
1267.089966,-8.989999771,30.73999977
1210.937988,-8.989999771,30.07999992
1156.005981,-8.989999771,30.27000046
1087.645996,-8.989999771,31.37000084
1018.310974,-8.989999771,31.38999939
987.3049927,-8.970000267,31.63999939
911.8649902,-9.020000458,33.5
869.3850098,-8.960000038,34.02999878
791.9920044,-9,34.99000168
711.4260254,-8.989999771,35.90000153
671.6309814,-9,36.75
626.7089844,-9.010000229,37.61999893
540.5269775,-8.960000038,37.84999847
502.9299927,-9.010000229,38.00999832
422.3630066,-8.989999771,38.54999924
381.3479919,-9,38.34999847
308.3500061,-8.949999809,38.29999924
269.0429993,-9,38.41999817
187.7440033,-8.989999771,39.72000122
138.6719971,-8.970000267,41.13000107
83.98400116,-9,42.00999832
-17.57799911,-8.949999809,44.16999817
-74.21900177,-8.960000038,45.33000183
-130.6139984,-8.970000267,45.88999939
-181.8840027,-8.949999809,46.38000107
-232.9089966,-9.020000458,46.75
-283.2019958,-8.979999542,47.38999939
-336.6690063,-8.93999958,48.22000122
-392.8210144,-9.020000458,49.18999863
-451.4150085,-8.949999809,49.49000168
-553.2219849,-8.949999809,50.02999878
-608.3969727,-8.970000267,50.08000183
-658.9349976,-8.949999809,49.93999863
-707.5189819,-9.020000458,49.79999924
-755.8579712,-8.93999958,49.77999878
-858.6420288,-8.979999542,51.02999878
-918.4559937,-9.010000229,51.49000168
-974.3640137,-8.970000267,51.97000122
-1031.005005,-8.979999542,53.02000046
-1093.993042,-8.949999809,53.81999969
-1155.516968,-9,54.40999985
-1215.574951,-8.960000038,55.45999908
-1281.005005,-8.949999809,56.40000153
-1346.435059,-8.960000038,57.79000092
-1417.479004,-8.989999771,58.75999832
-1485.594971,-9.020000458,59.00999832
-1546.874023,-8.949999809,60.08000183
-1617.187012,-8.949999809,60.41999817
-1680.906982,-8.979999542,60.83000183
-1745.604004,-8.989999771,61.43999863
-1812.743042,-8.970000267,62.88000107
-1889.402954,-9.010000229,64.23000336
-1966.796021,-8.979999542,65.01999664
-2039.30603,-8.960000038,65.86000061
-2113.280029,-8.930000305,66.30999756
-2183.836914,-8.979999542,66.51999664
-2252.196045,-8.970000267,66.90000153
-2322.75293,-8.930000305,68.36000061
-2405.028076,-8.989999771,69.79000092
-2488.523926,-9,70.59999847
-2566.648926,-8.979999542,72.08000183
-2653.074951,-8.93999958,72.69999695
-2731.687988,-9,73.62999725
-2814.208008,-8.960000038,75.05999756
-2902.831055,-8.949999809,76.66999817
-2995.115967,-8.970000267,77.73999786
-3083.00708,-8.960000038,78.73999786
-3171.385986,-8.979999542,79.01999664
-3252.928955,-8.949999809,79.58999634
-3337.889893,-8.93999958,81.34999847
